mutant-id|timeToExecute|0-nodeRNG|1-mathRNG|2-cryptoRNG|3-sha1 node|4-sha1 browser|5-md5 node|6-md5 browser|7-v3|8-v5|9-uuids with current time|10-uuids with time option|11-msec|12-exception thrown when > 10k ids created in 1ms|13-clock regression by msec|14-clock regression by nsec|15-explicit options product expected id|16-ids spanning 1ms boundary are 100ns apart
MUTANT 2025|3472ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2026|3710ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2027|3336ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2028|3430ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2029|3419ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2030|3454ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2031|3360ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2032|3402ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2033|3457ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2034|3622ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2035|3579ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2036|3759ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2037|3421ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2038|3396ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2039|3292ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2040|3656ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2041|3528ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2042|3834ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2043|3834ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2044|3756ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2045|3700ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2046|3694ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2047|3755ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2048|3648ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2049|3937ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2050|3875ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2051|3586ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2052|3743ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2053|3618ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2054|3632ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2055|3591ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2056|3713ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2057|3786ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2058|3695ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2059|3671ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2060|3650ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2061|3608ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2062|3535ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2063|3590ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2064|3827ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2065|3662ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2066|3599ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2067|3698ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2068|3510ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2069|3564ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2070|3591ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2071|3539ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2072|3583ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2073|3762ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2075|3693ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2076|3779ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2077|3555ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2078|3594ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2074|7705ms|1|1|1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
MUTANT 2079|3843ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2080|3826ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2081|3584ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2082|3782ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2083|3549ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2084|3663ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2085|4366ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2086|4082ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2087|3358ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2088|3507ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2089|3540ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2090|3631ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2091|3597ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2092|3603ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2093|3650ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2094|3788ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2095|3739ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2096|3641ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2097|3739ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2098|3738ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2099|3613ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2100|3653ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2101|3582ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2102|3635ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2103|3367ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2104|3551ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2105|3540ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2106|3611ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2107|3653ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2108|3684ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2109|3687ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2110|3832ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2111|3741ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2112|3715ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2114|3609ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2113|4282ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2115|4276ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2116|3678ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2117|3755ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2118|3856ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2119|3659ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2120|3659ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2121|3696ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2122|3786ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2123|3817ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2124|3804ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2125|3659ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2126|3829ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2128|3687ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2127|3946ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2129|4453ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2130|4579ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2131|4630ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2132|4579ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2133|4788ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2134|4941ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2135|4658ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2136|4660ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2137|4279ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2139|3936ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2138|4980ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2140|3906ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2141|3853ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2143|3934ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2142|3968ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2144|4207ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2145|4487ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2146|4571ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2147|4596ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2148|4833ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2149|4525ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2150|3589ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2151|3673ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2152|3790ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2153|4107ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2154|3516ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2155|3638ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2156|3724ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2157|3789ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2158|3995ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2159|3970ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2160|4365ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2161|3561ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2162|3725ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2163|3782ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2164|3841ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2165|3758ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2166|3566ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2167|4975ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2168|3750ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2169|3809ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2170|3772ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2171|3733ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2172|3719ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2173|3923ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2174|3787ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2175|3992ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2176|3985ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2177|3931ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2178|3926ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2179|4031ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2180|4166ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2181|4342ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2182|4419ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2183|4370ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2184|4557ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2186|4031ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2185|4442ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2187|3930ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2188|3867ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2189|4335ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2190|4298ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2191|4197ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2192|4013ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2193|3645ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2194|3699ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2195|4065ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2196|4091ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2197|4007ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2198|3899ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2199|4197ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2200|4574ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2201|4610ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2202|4501ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2203|4071ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2204|3896ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2205|4440ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2206|4468ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2207|4015ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2208|4205ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2209|4145ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2210|4030ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2211|3972ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2212|3972ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2213|4260ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2214|4315ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2215|4082ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2216|3898ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2217|3442ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2218|3449ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2219|3756ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2220|4151ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2221|4099ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2222|4557ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2223|4328ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2224|4497ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2225|4202ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2226|4097ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2227|3728ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2228|3907ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2229|3706ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2230|3577ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2231|4356ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2232|3893ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2233|3621ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2234|3631ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2235|3671ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2236|4145ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2237|3796ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2238|3623ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2239|3712ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2240|3810ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2241|3960ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2242|3978ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2243|4290ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2244|3865ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2246|3617ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2245|3775ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2247|4289ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2248|3878ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2250|3985ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2249|4098ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2252|4045ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2251|4440ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2253|4129ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2254|4040ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2255|4056ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2256|4243ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2257|4042ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2258|4335ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2259|4152ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2260|4302ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2261|4018ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2262|4083ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2263|3888ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2264|3816ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2265|4545ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2266|4195ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2267|3673ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2268|3864ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2270|4163ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2269|4204ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2271|4334ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2272|3902ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2274|3573ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2273|4703ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2276|3562ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2275|3675ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2277|4825ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2278|4044ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2279|3678ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2280|3608ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2281|3690ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2282|3738ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2284|3850ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2283|3876ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2285|3721ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2286|3816ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2288|3605ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2287|3631ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2289|4083ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2290|4824ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2292|4265ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2291|4357ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2293|4470ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2295|3835ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2296|3787ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2294|3915ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2297|4015ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2299|3821ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2300|3968ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2298|4140ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2301|3821ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2302|3689ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2303|3592ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2304|3764ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2305|3932ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2306|4048ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2307|3992ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2308|3887ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2309|3870ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2311|3873ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2310|4071ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
